,word,sentid,sentpos,wlen,surp,entropy,entred,RT
2688,the,34,13,3,1.054618239402771,5.1832356452941895,0.4576606750488281,294.90109890109903
2689,underbrush.,68,29,6,6.2398855686187735,17.13094425201416,3.767834663391113,317.736263736264
2690,The,35,0,3,2.774135112762451,6.40224552154541,0.0,350.45555555555615
2691,girl,35,1,4,13.785167694091795,9.948598861694336,0.0,325.07692307692287
2692,was,35,2,3,3.754701852798462,6.863752365112305,3.0848464965820312,320.5714285714289
2693,"curious,",70,7,8,18.39838194847107,12.809813976287842,5.3642354011535645,324.88888888888914
2694,so,35,5,2,6.068055629730225,5.3748812675476065,0.0,316.05555555555605
2695,she,35,6,3,5.452062129974365,6.343804359436035,0.0,319.8351648351649
2696,dug,35,7,3,14.406488418579102,6.902666568756104,0.0,316.95604395604414
2697,some,35,8,4,8.06298828125,5.630667209625244,1.2719993591308594,305.604395604396
2698,squirrel,35,9,5,4.474225997924805,8.72163200378418,0.0,321.92307692307713
2699,food,35,10,4,15.002554893493652,6.2737674713134775,2.447864532470703,335.736263736264
2700,up,35,11,2,10.63524055480957,4.62896728515625,1.6448001861572266,310.736263736264
2701,to,35,12,2,1.8488436937332156,4.390174865722656,0.2387924194335937,289.02197802197804
2702,see,35,13,3,9.927597045898438,6.435242176055907,0.0,306.45054945054915
2703,what,35,14,4,7.2799859046936035,5.715386390686035,0.7198557853698729,287.98901098901104
2704,it,35,15,2,5.434589862823486,5.7024192810058585,0.01296710968017578,289.32967032967
2705,"was,",70,33,4,7.284483313560486,14.62532091140747,0.0,292.736263736264
2706,but,35,18,3,4.162705421447754,6.72612190246582,2.1429033279418945,308.77777777777794
2707,then,35,19,4,7.816904544830322,7.213562488555907,0.0,310.472527472527
2708,she,35,20,3,6.180130481719972,8.167001724243164,0.0,300.5999999999999
2709,forgot,35,21,5,6.924800395965576,6.980526924133301,1.1864748001098633,310.1318681318679
2710,to,35,22,2,4.712484359741211,6.4498610496521,0.5306658744812012,296.0
2711,put,35,23,3,11.845993041992188,7.325224876403809,0.0,293.4285714285711
2712,it,35,24,2,3.44570541381836,5.666553020477295,1.6586718559265137,298.68131868131894
2713,back.,70,51,5,6.095949649810791,10.322736740112305,1.5996370315551758,313.5
2714,The,36,0,3,2.774135112762451,6.40224552154541,0.0,324.38461538461485
2715,squirrel,36,1,5,3.013998746871948,9.948598861694336,0.0,331.95555555555603
2716,came,36,2,4,11.570659637451172,7.09241247177124,2.856186389923096,320.1648351648351
2717,back,36,3,4,5.724071025848389,4.437495708465576,2.654916763305664,322.33333333333303
2718,and,36,4,3,5.341126441955566,4.510465621948242,0.0,291.76923076923094
2719,looked,36,5,6,12.874516487121582,8.97749137878418,0.0,303.822222222222
2720,in,36,6,2,3.510728597640991,7.145520210266112,1.8319711685180664,303.45054945054915
2721,its,36,7,3,7.676440238952638,7.567962169647218,0.0,290.72222222222206
2722,hiding,36,8,6,15.457511901855467,9.441917419433594,0.0,297.75824175824204
2723,"place,",72,19,6,10.660354137420654,12.717461824417114,5.47386908531189,306.677777777778
2724,but,36,11,3,3.328318357467652,6.029520511627197,0.0,322.879120879121
2725,the,36,12,3,3.0452334880828857,7.343456745147705,0.0,293.13333333333304
2726,food,36,13,4,11.598257064819336,10.31510066986084,0.0,276.2197802197799
2727,was,36,14,3,2.2642369270324707,7.844792366027832,2.4703083038330083,299.42222222222205
2728,nowhere,36,15,7,13.52187442779541,9.249512672424316,0.0,289.5
2729,to,36,16,2,0.5836540460586548,2.8129827976226807,6.436529874801637,310.1888888888889
2730,be,36,17,2,1.863678216934204,6.6462764739990225,0.0,300.17582417582395
2731,found.,72,37,6,9.781319260597229,14.10718107223511,4.899010181427002,289.433333333333
2732,Then,37,0,4,10.80945873260498,6.40224552154541,0.0,328.74725274725296
2733,the,37,1,3,3.615124940872192,4.98062801361084,1.4216175079345703,297.33333333333303
2734,match,37,2,5,11.220744132995604,10.374396324157717,0.0,298.38461538461485
2735,went,37,3,4,7.6175270080566415,5.085324764251709,5.289071559906006,306.17582417582395
2736,"out,",74,9,4,11.70893669128418,9.16733694076538,0.8909687995910645,344.82417582417605
2737,and,37,6,3,1.727657914161682,5.736991882324219,0.0,307.76923076923094
2738,it,37,7,2,4.93270206451416,7.330990791320801,0.0,307.2197802197799
2739,wasn't,74,17,8,7.291370868682861,11.66587519645691,3.880540132522583,301.032967032967
2740,the,37,10,3,4.678124904632568,6.525070190429688,1.6903543472290041,303.3111111111111
2741,forest,37,11,6,14.441255569458008,9.704119682312012,0.0,305.677777777778
2742,that,37,12,4,6.9146409034729,5.413498401641847,4.290621280670166,331.296703296703
2743,remained,37,13,8,7.78339958190918,6.697590351104736,0.0,336.95604395604414
2744,before,37,14,6,10.110339164733887,7.502811908721924,0.0,330.19780219780205
2745,her,37,15,3,8.406087875366211,6.916226387023926,0.5865855216979979,327.1098901098899
2746,eyes.,74,33,5,16.959964275360107,14.359882831573486,1.8784003257751465,393.3000000000002
2747,It,38,0,2,7.448396682739258,6.40224552154541,0.0,336.76923076923094
2748,was,38,1,3,1.296560764312744,3.4118902683258057,2.9903552532196045,288.01098901098896
2749,only,38,2,4,6.404698371887207,7.830411434173584,0.0,275.516483516484
2750,the,38,3,3,2.9944918155670166,7.286776542663574,0.5436348915100098,292.8351648351649
2751,"thick,",76,9,6,21.496131896972656,14.397197246551514,0.5137696266174316,302.7802197802201
2752,"damp,",76,13,6,5.403363466262817,14.822163105010986,1.545419216156006,297.59340659340694
2753,cold,38,8,4,12.204523086547852,6.343918323516847,0.2944536209106445,305.33333333333303
2754,wall.,76,19,5,16.17476463317871,9.764037132263184,2.072751045227051,311.23076923076906
2755,The,39,0,3,2.774135112762451,6.40224552154541,0.0,362.88888888888914
2756,girl,39,1,4,13.785167694091795,9.948598861694336,0.0,348.736263736264
2757,looked,39,2,6,13.5806884765625,6.863752365112305,3.0848464965820312,329.1222222222219
2758,despondently,39,3,5,6.352281093597412,6.364641189575195,0.4991111755371094,343.494505494506
2759,into,39,4,4,6.243308544158936,5.538924217224121,0.8257169723510742,388.56043956044
2760,the,39,5,3,1.595125436782837,5.397650241851807,0.14127397537231445,324.86666666666696
2761,sky,39,6,3,8.444114685058594,10.657997131347656,0.0,313.43956043956
2762,that,39,7,4,6.210585117340088,4.784858703613281,5.873138427734375,292.46666666666704
2763,was,39,8,3,5.0458664894104,7.63785982131958,0.0,299.33333333333303
2764,now,39,9,3,7.156290054321289,9.225669860839844,0.0,296.177777777778
2765,fully,39,10,5,8.202284812927246,9.474550247192383,0.0,341.76923076923094
2766,darkened,39,11,5,4.728265285491943,9.922933578491213,0.0,329.857142857143
2767,and,39,12,3,3.454041719436645,4.341889381408691,5.58104419708252,340.5384615384619
2768,suddenly,39,13,8,10.940923690795898,9.313401222229004,0.0,322.67032967033
2769,she,39,14,3,8.749357223510742,9.368022918701172,0.0,306.677777777778
2770,saw,39,15,3,7.832038879394531,7.601227283477782,1.766795635223389,299.3076923076919
2771,a,39,16,1,3.9711179733276367,7.1688313484191895,0.43239593505859375,307.0
2772,star,39,17,4,10.411785125732422,10.353607177734377,0.0,321.80219780219795
2773,"fall,",78,37,5,20.75876474380493,10.98988389968872,5.510026931762695,309.1318681318679
2774,leaving,39,20,7,8.039669036865233,5.3594183921813965,0.0,349.92222222222205
2775,behind,39,21,6,10.639369010925293,6.046635627746582,0.0,361.04444444444385
2776,it,39,22,2,6.240034103393555,5.342051982879639,0.7045836448669434,318.582417582418
2777,a,39,23,1,9.197264671325684,4.129822254180908,1.2122297286987305,313.17582417582395
2778,bright,39,24,6,13.193622589111328,9.94103717803955,0.0,311.604395604396
2779,streak,39,25,6,14.57563018798828,9.858251571655273,0.08278560638427734,298.68131868131894
2780,of,39,26,2,2.9194948673248287,4.0573205947875985,5.800930976867676,337.19999999999993
2781,fire.,78,55,5,11.56971287727356,13.871463298797607,4.15331506729126,299.66666666666697
2782,'Someone,40,0,5,3.2959001064300537,6.40224552154541,0.0,367.22471910112387
2783,is,40,1,2,7.687948703765869,6.708849906921388,0.0,406.15384615384585
2784,"dying,'",120,9,7,30.364299774169922,17.07242774963379,1.714409828186035,338.90109890109903
2785,thought,40,5,7,15.590006828308105,8.93564224243164,0.0,379.1318681318679
2786,the,40,6,3,6.1458191871643075,5.648205280303955,3.287436962127685,361.08888888888896
2787,little,40,7,6,9.325299263000488,9.977296829223633,0.0,308.244444444444
2788,girl.,80,17,5,18.018564701080322,16.538200855255127,3.0687365531921387,318.303370786517
2789,It,41,0,2,7.448396682739258,6.40224552154541,0.0,318.831460674157
2790,was,41,1,3,1.296560764312744,3.4118902683258057,2.9903552532196045,296.483516483516
2791,her,41,2,3,12.205381393432615,7.830411434173584,0.0,297.8681318681321
2792,old,41,3,3,10.853469848632812,6.5604515075683585,1.2699599266052246,317.80000000000007
2793,"grandmother,",82,9,12,10.30882477760315,12.523006439208983,4.725231170654297,355.5517241379311
2794,the,41,6,3,5.754629135131836,8.211724281311035,0.0,377.5333333333329
2795,one,41,7,3,9.578662872314453,9.074828147888184,0.0,356.95555555555615
2796,who,41,8,3,6.144351482391357,6.14970588684082,2.9251222610473637,323.155555555556
2797,had,41,9,3,2.593081474304199,7.289042949676514,0.0,306.62921348314603
2798,loved,41,10,5,12.69778823852539,7.662167549133301,0.0,291.1222222222219
2799,her,41,11,3,5.300473690032959,6.517631530761719,1.144536018371582,305.88888888888914
2800,the,41,12,3,8.743766784667969,9.503189086914062,0.0,308.703296703297
2801,"most,",82,27,5,17.532251834869385,18.17661762237549,1.8503446578979488,319.09890109890097
2802,and,41,15,3,3.5776090621948238,9.086671829223633,0.0,303.28571428571394
2803,the,41,16,3,4.48695182800293,9.00034236907959,0.08632946014404297,304.45054945054915
2804,one,41,17,3,8.839701652526855,9.980009078979492,0.0,313.505494505494
2805,who,41,18,3,7.72369384765625,7.4777512550354,2.502257823944092,281.8681318681321
2806,the,41,19,3,9.970104217529297,6.2923760414123535,1.1853752136230469,285.01098901098896
2807,girl,41,20,4,11.734153747558596,9.941733360290527,0.0,317.01098901098896
2808,used,41,21,4,9.64874267578125,5.756131172180176,4.1856021881103525,317.945054945055
2809,to,41,22,2,3.483391761779785,6.340371608734131,0.0,294.6923076923081
2810,visit,41,23,5,6.946871757507324,9.081541061401367,0.0,299.395604395604
2811,every,41,24,5,11.84445858001709,5.753941535949707,3.32759952545166,294.84615384615387
2812,"Sunday,",82,51,7,18.320584774017338,17.109015941619873,1.4457802772521973,301.23076923076906
2813,who,41,27,3,6.668369770050049,7.145059108734131,0.686558723449707,347.54945054945085
2814,had,41,28,3,2.503539085388184,6.63597583770752,0.5090832710266113,303.8681318681321
2815,told,41,29,4,12.024158477783205,7.326508522033691,0.0,290.32967032967
2816,her,41,30,3,4.369676113128662,5.67331600189209,1.6531925201416016,295.82417582417605
2817,that,41,31,4,4.006124019622804,6.775956630706787,0.0,290.95604395604414
2818,when,41,32,4,9.7451171875,5.208881855010986,1.5670747756958008,288.066666666667
2819,a,41,33,1,4.94387674331665,5.0234341621398935,0.18544769287109372,301.879120879121
2820,star,41,34,4,9.477007865905762,10.191473007202148,0.0,309.19780219780205
2821,"falls,",82,71,6,18.764326572418213,11.464646339416504,4.471349239349365,308.032967032967
2822,a,41,37,1,4.410390377044678,6.254293441772461,0.0,306.68539325842704
2823,soul,41,38,4,14.489248275756836,10.09446620941162,0.0,326.43956043956
2824,leaves,41,39,6,14.43957233428955,8.746520042419434,1.3479461669921875,318.7802197802201
2825,this,41,40,4,10.589780807495117,6.1917057037353525,2.554814338684082,322.6923076923081
2826,earth.,82,83,6,17.038320183753967,13.999367237091064,3.445643901824951,316.90109890109903
2827,It,42,0,2,7.448396682739258,6.40224552154541,0.0,357.3076923076919
2828,was,42,1,3,1.296560764312744,3.4118902683258057,2.9903552532196045,336.28571428571394
2829,her,42,2,3,12.205381393432615,7.830411434173584,0.0,294.263736263736
2830,last,42,3,4,4.175507545471191,6.5604515075683585,1.2699599266052246,289.43956043956
2831,match,42,4,5,11.30492115020752,9.047014236450195,0.0,308.01098901098896
2832,that,42,5,4,5.592195987701416,4.40128755569458,4.645726680755615,310.34065934065893
2833,the,42,6,3,6.29906702041626,6.407288074493407,0.0,336.18478260869597
2834,little,42,7,6,14.49001407623291,9.679306983947754,0.0,321.5714285714289
2835,girl,42,8,4,15.742507934570312,8.734565734863281,0.9447412490844728,296.1304347826089
2836,now,42,9,3,9.508224487304688,5.898849487304688,2.8357162475585938,284.054945054945
2837,rubbed,42,10,6,17.455663681030273,8.184087753295897,0.0,301.40659340659306
2838,on,42,11,2,5.0558743476867685,4.784462928771973,3.3996248245239262,330.58695652173907
2839,the,42,12,3,1.2330811023712158,5.431675434112549,0.0,325.75824175824204
2840,wall,42,13,4,8.578119277954103,9.671611785888672,0.0,324.677777777778
2841,and,42,14,3,4.162091255187988,4.319308280944823,5.352303504943848,292.30000000000007
2842,the,42,15,3,3.534968614578247,8.846965789794922,0.0,290.43478260869597
2843,light,42,16,5,8.781010627746582,10.396388053894043,0.0,310.2934782608701
2844,again,42,17,5,13.514312744140625,8.385058403015138,2.0113296508789062,308.92307692307713
2845,shone,42,18,5,5.466574668884277,7.894038200378418,0.4910202026367188,317.97777777777804
2846,round,42,19,5,13.647531509399414,6.609241008758545,1.284797191619873,318.857142857143
2847,her.,84,41,4,9.803770542144775,14.897758483886719,0.26024961471557617,320.36263736263703
2848,Her,43,0,3,10.17495059967041,6.40224552154541,0.0,333.8901098901101
2849,old,43,1,3,8.564633369445799,9.632569313049316,0.0,332.01098901098896
2850,grandmother,43,2,11,9.055030822753906,9.454774856567383,0.1777944564819336,373.505494505494
2851,in,43,3,2,6.5489702224731445,6.383408546447754,3.071366310119629,329.72222222222206
2852,the,43,4,3,1.8991233110427856,7.48765754699707,0.0,317.45054945054915
2853,brightness,43,5,10,19.221582412719727,9.745783805847168,0.0,312.86666666666696
2854,"stood,",86,13,6,23.06737565994263,7.257159352302551,8.079488635063171,329.79120879120904
2855,loving,43,8,6,17.338150024414062,6.125028610229492,0.0,363.78651685393294
2856,in,43,9,2,3.319450855255127,5.193020820617676,0.9320077896118164,350.24175824175796
2857,her,43,10,3,8.034882545471191,6.161074161529541,0.0,340.57777777777795
2858,appearance.,86,23,11,11.757755279541016,14.186460971832275,5.579904079437256,380.74725274725307
2859,The,44,0,3,2.774135112762451,6.40224552154541,0.0,390.488888888889
2860,girl,44,1,4,13.785167694091795,9.948598861694336,0.0,342.94505494505495
2861,understood,44,2,10,15.532028198242188,6.863752365112305,3.0848464965820312,329.32967032967
2862,her,44,3,3,5.028977870941162,6.123171329498291,0.7405810356140137,333.44565217391295
2863,grandmother,44,4,11,11.70835018157959,7.713637828826903,0.0,330.02222222222196
2864,would,44,5,5,12.544408798217773,4.834692001342773,2.8789458274841313,341.527472527473
2865,soon,44,6,4,10.02830696105957,7.488252639770508,0.0,382.511111111111
2866,"disappear,",88,15,10,14.981516361236572,12.157320499420166,2.833247661590576,346.75
2867,but,44,9,3,2.3047916889190674,4.813476085662842,0.0,354.95555555555615
2868,she,44,10,3,4.480340480804443,7.1965084075927725,0.0,330.8260869565219
2869,tried,44,11,5,8.956521034240723,7.543264865875244,0.0,315.739130434783
2870,to,44,12,2,0.11301592737436295,0.920406460762024,6.62285840511322,317.78888888888906
2871,play,44,13,4,7.003242015838622,8.700495719909668,0.0,312.0760869565219
2872,for,44,14,3,4.2890357971191415,6.277060031890869,2.423435688018799,321.02197802197804
2873,time.,88,31,5,11.651934146881102,10.915599822998047,1.0459389686584473,359.8111111111111
2874,"'Grandmother,'",135,3,7,17.374549627304077,20.91715908050537,0.0,459.8681318681321
2875,cried,45,3,5,20.466838836669922,7.96734619140625,0.0,444.81111111111113
2876,the,45,4,3,11.022068977355957,4.316193580627441,3.6511526107788086,357.8901098901101
2877,little,45,5,6,11.37197971343994,8.897225379943848,0.0,330.62637362637406
2878,"one,",90,13,4,8.539378881454468,13.224679470062256,4.223052501678467,304.90109890109903
2879,'O,90,17,2,14.895173072814943,16.43322229385376,0.0,359.2222222222221
2880,take,45,10,4,18.83548355102539,5.1012372970581055,3.5620737075805664,355.92307692307713
2881,me,45,11,2,8.68730640411377,7.035561561584473,0.0,331.844444444444
2882,with,45,12,4,5.7903504371643075,7.616158008575439,0.0,297.736263736264
2883,you!,90,27,4,17.327752590179443,12.053991794586182,2.0175962448120117,308.876404494382
2884,I,46,0,1,7.4258198738098145,6.40224552154541,0.0,301.355555555556
2885,know,46,1,4,7.904998302459718,8.211592674255371,0.0,333.054945054945
2886,you,46,2,3,7.703738689422607,5.3947787284851065,2.816813945770264,291.527472527473
2887,will,46,3,4,4.3110876083374015,6.613980770111084,0.0,310.42222222222205
2888,go,46,4,2,6.620811939239503,7.18511438369751,0.0,308.177777777778
2889,away,46,5,4,7.7300782203674325,5.7021751403808585,1.4829392433166504,318.4615384615381
2890,when,46,6,4,7.8021278381347665,4.388114929199219,1.3140602111816406,328.0
2891,the,46,7,3,3.3996896743774414,6.02599573135376,0.0,311.1888888888889
2892,match,46,8,5,11.401657104492188,10.859917640686037,0.0,298.857142857143
2893,burns,46,9,5,22.05674171447754,5.734822750091553,5.1250948905944815,306.07692307692287
